year,month,day,lat,lon,presence_absence,net_mesh,net_opening,count_actual_jellyfish,density,biovolume,time_seconds_x,count_actual_humans,time_seconds_y,both_present
1982,3,25,37.3,11.38,1,112.0,0.4819531933508312,174098.62935935694,14.18054,8.213340498655192,9648.0,2474,8880.0,1
1982,3,26,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.0023709677419354843,8.213340498655192,33840.0,3024,30000.0,1
1982,3,29,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,49200.0,151,49200.0,1
1982,3,29,-69.0,-39.6,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,43200.0,185,43200.0,0
1982,3,29,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,38700.0,162,38700.0,0
1982,3,31,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.06648387096774193,8.213340498655192,33840.0,3032,30000.0,1
1982,4,1,41.0,6.5,1,125.0967665980379,0.4819531933508312,103875.77761561418,2.221200120109782,8.213340498655192,52416.0,604,54092.307692307695,1
1982,4,2,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.09440322580645161,8.213340498655192,33840.0,3054,30000.0,1
1982,4,4,42.77,4.98,1,112.0,0.4819531933508312,17316.462935935695,1.0611666666666666,8.213340498655192,50640.0,305,50000.0,1
1982,4,5,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,43260.0,443,43260.0,1
1982,4,5,41.0,4.98,1,112.0,0.4819531933508312,103911.77761561418,1.22688,8.213340498655192,57369.6,1277,56448.0,1
1982,4,5,42.0,4.98,1,112.0,0.4819531933508312,1.0,0.667,8.213340498655192,14400.0,51,14400.0,1
1982,4,5,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.24600000000000002,8.213340498655192,33840.0,3023,30000.0,1
1982,4,14,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.7430806451612902,8.213340498655192,33840.0,3150,30000.0,1
1982,4,16,41.33,18.28,1,112.0,0.4819531933508312,103978.77761561418,2.29235,8.213340498655192,42912.0,966,41760.0,1
1982,4,16,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,2.024532258064516,8.213340498655192,33840.0,2998,30000.0,1
1982,4,21,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,52380.0,138,52380.0,1
1982,4,21,-69.0,-39.6,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,41400.0,156,41400.0,1
1982,4,21,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,35100.0,149,35100.0,0
1982,4,21,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,1.4445,8.213340498655192,33840.0,3161,30000.0,1
1982,4,22,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,49900.0,451,49900.0,1
1982,4,23,41.67,17.78,1,112.0,0.4819531933508312,43.0,2.055,8.213340498655192,39600.0,254,39600.0,1
1982,4,23,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,2.142258064516129,8.213340498655192,33840.0,3072,30000.0,1
1982,4,24,42.23,16.63,1,112.0,0.4819531933508312,51964.38880780709,8.480285714285715,8.213340498655192,49474.28571428572,334,47828.57142857143,1
1982,4,25,42.83,14.85,1,112.0,0.4819531933508312,34643.92587187139,10.779000000000002,8.213340498655192,36960.0,151,34400.0,1
1982,4,25,43.43,14.4,1,112.0,0.4819531933508312,15.0,5.357,8.213340498655192,79200.0,49,79200.0,1
1982,4,26,44.1,13.75,1,112.0,0.4819531933508312,122.0,19.182,8.213340498655192,61200.0,105,61200.0,1
1982,4,27,44.35,12.67,1,112.0,0.4819531933508312,75.0,34.091,8.213340498655192,0.0,51,0.0,1
1982,4,27,44.5,13.03,1,112.0,0.4819531933508312,60.0,30.0,8.213340498655192,39600.0,63,39600.0,1
1982,4,28,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.003951612903225806,8.213340498655192,33840.0,3051,30000.0,1
1982,5,2,39.63,19.28,1,112.0,0.4819531933508312,69324.85174374278,3.998888888888889,8.213340498655192,51040.0,439,49333.333333333336,1
1982,5,10,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,52620.0,173,52620.0,1
1982,5,10,-69.0,-39.6,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,41700.0,150,41700.0,0
1982,5,10,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,35700.0,156,35700.0,0
1982,5,10,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.07788709677419355,8.213340498655192,33840.0,3061,30000.0,1
1982,5,11,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,49020.0,460,49020.0,1
1982,5,11,-68.999,-39.621,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,36600.0,121,36600.0,0
1982,5,12,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.03737096774193548,8.213340498655192,33840.0,3122,30000.0,1
1982,5,14,54.1883,7.9,1,210.2257494852843,0.48195319335083125,986639.3873483347,0.09512280701754386,8.213340498655192,33840.0,2749,30000.0,1
1982,5,17,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.08543548387096773,8.213340498655192,33840.0,3095,30000.0,1
1982,5,19,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.04975806451612903,8.213340498655192,33840.0,3215,30000.0,1
1982,5,24,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,51720.0,142,51720.0,1
1982,5,24,-69.0,-39.6,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,41340.0,172,41340.0,0
1982,5,24,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,34500.0,155,34500.0,0
1982,5,24,54.1883,7.9,1,237.82329715335246,0.48195319335083114,1090496.1649639488,0.006444444444444444,8.213340498655192,33840.0,3184,30000.0,1
1982,5,25,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,53980.0,459,53980.0,1
1982,5,25,-68.999,-39.621,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,38220.0,150,38220.0,0
1982,5,28,54.1883,7.9,1,215.2218572527794,0.4819531933508312,1003948.8502842704,0.11567241379310346,8.213340498655192,33840.0,2873,30000.0,1
1982,5,30,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,3.0,8.454000900823367,8.213340498655192,33840.0,51,30000.0,1
1982,6,2,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.016983870967741933,8.213340498655192,33840.0,3081,30000.0,1
1982,6,6,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,8.0,8.454000900823367,8.213340498655192,33840.0,47,30000.0,1
1982,6,10,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,103856.77761561418,8.454000900823367,8.213340498655192,52590.0,294,52590.0,1
1982,6,11,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,82800.0,157,82800.0,1
1982,6,12,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,103856.77761561418,8.454000900823367,8.213340498655192,34950.0,315,34950.0,1
1982,6,13,-68.999,-39.673,1,0.1,0.4819531933508312,311570.33284684253,8.454000900823367,8.213340498655192,62920.0,905,62920.0,1
1982,6,13,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,7.0,8.454000900823367,8.213340498655192,33840.0,51,30000.0,1
1982,6,14,54.1883,7.9,0,233.59464065582588,0.4819531933508312,1073186.702028013,0.0,8.213340498655192,33840.0,3131,30000.0,0
1982,6,16,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,55500.0,152,55500.0,1
1982,6,16,-69.0,-39.6,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,43800.0,132,43800.0,0
1982,6,16,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,37200.0,160,37200.0,0
1982,6,18,54.1883,7.9,1,253.47563762180903,0.4819531933508312,1159734.0167076916,0.03307462686567164,8.213340498655192,33732.53731343283,3301,30179.10447761194,1
1982,6,20,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,22.0,8.454000900823367,8.213340498655192,33840.0,49,30000.0,1
1982,6,21,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.06844354838709678,8.213340498655192,33840.0,3015,30000.0,1
1982,6,23,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.009790322580645161,8.213340498655192,33840.0,3129,30000.0,1
1982,6,25,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.015629032258064515,8.213340498655192,33840.0,3206,30000.0,1
1982,6,27,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,42.0,8.454000900823367,8.213340498655192,33840.0,46,30000.0,1
1982,6,28,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.0014354838709677421,8.213340498655192,33840.0,2986,30000.0,1
1982,7,4,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,200.0,8.454000900823367,8.213340498655192,33840.0,41,30000.0,1
1982,7,5,-69.0,-39.6,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,48600.0,159,48600.0,0
1982,7,5,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,39900.0,141,39900.0,0
1982,7,7,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,38220.0,155,38220.0,1
1982,7,10,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,40500.0,146,40500.0,1
1982,7,11,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,187.0,8.454000900823367,8.213340498655192,33840.0,44,30000.0,1
1982,7,14,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,47440.0,471,47440.0,1
1982,7,18,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,61.0,8.454000900823367,8.213340498655192,33840.0,49,30000.0,1
1982,7,24,49.38,-28.93,1,125.0,0.4819531933508312,17309.462935935695,0.194,8.213340498655192,33840.0,48,30000.0,1
1982,7,24,49.4,-28.43,1,125.0,0.4819531933508312,17309.462935935695,0.056,8.213340498655192,33840.0,49,30000.0,1
1982,7,25,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,120.0,8.454000900823367,8.213340498655192,33840.0,48,30000.0,1
1982,7,25,49.4,-29.45,1,125.0,0.4819531933508312,17309.462935935695,0.133,8.213340498655192,33840.0,59,30000.0,1
1982,7,25,49.55,-29.57,1,125.0,0.4819531933508312,9.0,0.2905,8.213340498655192,25200.0,113,25200.0,1
1982,7,26,49.53,-28.5,1,125.0,0.4819531933508312,159.0,1.7071666666666667,8.213340498655192,36000.0,306,36000.0,1
1982,7,26,49.55,-28.82,1,125.0,0.4819531933508312,17331.462935935695,1.4736666666666667,8.213340498655192,35640.0,335,35000.0,1
1982,7,26,49.55,-28.28,1,125.0,0.4819531933508312,3.0,0.175,8.213340498655192,32400.0,51,32400.0,1
1982,7,27,-69.0,-39.6,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,48840.0,145,48840.0,1
1982,7,27,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,37800.0,172,37800.0,0
1982,7,27,49.65,-28.7,1,125.0,0.4819531933508312,17346.462935935695,0.6719999999999999,8.213340498655192,65160.0,190,64200.0,1
1982,7,27,49.65,-28.45,1,125.0,0.4819531933508312,17319.462935935695,0.205,8.213340498655192,54480.0,155,53200.0,1
1982,7,27,49.67,-29.43,1,125.0,0.4819531933508312,6.0,0.159,8.213340498655192,18000.0,85,18000.0,1
1982,7,27,49.67,-28.2,1,125.0,0.4819531933508312,17345.462935935695,0.6365000000000001,8.213340498655192,70560.0,216,69600.0,1
1982,7,28,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,39900.0,153,39900.0,1
1982,7,28,49.83,-29.58,1,125.0,0.4819531933508312,34619.92587187139,0.24,8.213340498655192,40560.0,146,38000.0,1
1982,7,29,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,37500.0,143,37500.0,1
1982,7,29,49.82,-28.63,1,125.0,0.4819531933508312,2.0,0.129,8.213340498655192,0.0,46,0.0,1
1982,7,29,50.0,-29.2,1,125.0,0.4819531933508312,1.0,0.065,8.213340498655192,25200.0,46,25200.0,1
1982,7,29,50.0,-28.95,1,125.0,0.4819531933508312,25.0,0.7575000000000001,8.213340498655192,14400.0,110,14400.0,1
1982,7,30,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,48380.0,467,48380.0,1
1982,7,30,50.0,-29.97,1,125.0,0.4819531933508312,1.0,0.37,8.213340498655192,39600.0,47,39600.0,1
1982,7,30,50.0,-29.45,1,125.0,0.4819531933508312,3.0,0.168,8.213340498655192,64800.0,35,64800.0,1
1982,7,31,49.55,-29.55,1,125.0,0.4819531933508312,138495.70348748556,1.0194705882352941,8.213340498655192,45360.0,839,43552.94117647059,1
1982,8,1,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,85.0,8.454000900823367,8.213340498655192,33840.0,48,30000.0,1
1982,8,1,49.55,-29.55,1,125.0,0.4819531933508312,155805.16642342127,1.5138666666666665,8.213340498655192,48624.0,759,46320.0,1
1982,8,4,52.3,-30.92,1,125.0,0.4819531933508312,121166.24055154987,0.7725714285714285,8.213340498655192,33840.0,323,30000.0,1
1982,8,4,52.65,-31.18,1,125.0,0.4819531933508312,17309.462935935695,0.061,8.213340498655192,33840.0,43,30000.0,1
1982,8,5,52.48,-31.33,1,125.0,0.4819531933508312,17309.462935935695,0.121,8.213340498655192,33840.0,41,30000.0,1
1982,8,5,52.48,-31.05,1,125.0,0.4819531933508312,17309.462935935695,0.351,8.213340498655192,33840.0,57,30000.0,1
1982,8,5,52.63,-30.63,1,125.0,0.4819531933508312,207713.55523122835,2.66375,8.213340498655192,33840.0,619,30000.0,1
1982,8,5,52.65,-30.9,1,125.0,0.4819531933508312,17309.462935935695,0.117,8.213340498655192,33840.0,52,30000.0,1
1982,8,6,52.15,-30.5,1,125.0,0.4819531933508312,17309.462935935695,0.688,8.213340498655192,33840.0,55,30000.0,1
1982,8,6,52.3,-31.45,1,125.0,0.4819531933508312,17309.462935935695,0.159,8.213340498655192,33840.0,45,30000.0,1
1982,8,6,52.32,-30.63,1,125.0,0.4819531933508312,17309.462935935695,0.313,8.213340498655192,33840.0,48,30000.0,1
1982,8,6,52.48,-30.73,1,125.0,0.4819531933508312,121166.24055154987,0.5214285714285715,8.213340498655192,33840.0,349,30000.0,1
1982,8,7,51.97,-31.2,1,125.0,0.4819531933508312,34618.92587187139,0.44,8.213340498655192,33840.0,114,30000.0,1
1982,8,7,51.98,-30.6,1,125.0,0.4819531933508312,17309.462935935695,0.121,8.213340498655192,33840.0,40,30000.0,1
1982,8,7,52.13,-30.78,1,125.0,0.4819531933508312,17309.462935935695,0.061,8.213340498655192,33840.0,59,30000.0,1
1982,8,7,52.15,-31.32,1,125.0,0.4819531933508312,17309.462935935695,0.058,8.213340498655192,33840.0,47,30000.0,1
1982,8,7,52.15,-31.05,1,125.0,0.4819531933508312,17309.462935935695,0.351,8.213340498655192,33840.0,52,30000.0,1
1982,8,8,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,330.0,8.454000900823367,8.213340498655192,33840.0,55,30000.0,1
1982,8,13,-69.0,-39.6,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,48660.0,148,48660.0,1
1982,8,13,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,36300.0,144,36300.0,0
1982,8,15,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,361.0,8.454000900823367,8.213340498655192,33840.0,63,30000.0,1
1982,8,16,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,36900.0,143,36900.0,1
1982,8,17,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,37380.0,140,37380.0,1
1982,8,19,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,42060.0,424,42060.0,1
1982,8,20,58.35,18.14,1,100.0,0.4819531933508312,40272.92587187139,154.8152504504117,8.213340498655192,33840.0,186,30000.0,1
1982,8,22,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,420.0,8.454000900823367,8.213340498655192,33840.0,57,30000.0,1
1982,8,28,32.67,-28.58,1,125.0,0.4819531933508312,69237.85174374278,0.30075,8.213340498655192,33840.0,193,30000.0,1
1982,8,29,32.65,-27.4,1,125.0,0.4819531933508312,17339.462935935695,0.8615,8.213340498655192,16920.0,106,15000.0,1
1982,8,29,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,331.0,8.454000900823367,8.213340498655192,33840.0,39,30000.0,1
1982,8,30,-69.0,-39.6,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,49680.0,136,49680.0,0
1982,8,30,-69.0,-39.583,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,36600.0,157,36600.0,1
1982,8,30,32.17,-28.1,1,125.0,0.4819531933508312,51990.38880780709,3.1026666666666665,8.213340498655192,47520.0,300,45600.0,1
1982,8,30,32.17,-27.6,1,125.0,0.4819531933508312,50.0,2.5,8.213340498655192,0.0,43,0.0,1
1982,8,30,32.17,-27.22,1,125.0,0.4819531933508312,100.0,4.95,8.213340498655192,75600.0,46,75600.0,1
1982,8,31,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,40980.0,138,40980.0,1
1982,8,31,31.98,-28.0,1,125.0,0.4819531933508312,34645.92587187139,1.1155,8.213340498655192,51120.0,207,49200.0,1
1982,8,31,32.17,-28.77,1,125.0,0.4819531933508312,17310.462935935695,0.056,8.213340498655192,18720.0,90,16800.0,1
1982,8,31,32.17,-28.38,1,125.0,0.4819531933508312,80.0,4.444,8.213340498655192,79200.0,56,79200.0,1
1982,9,1,32.0,-28.18,1,125.0,0.4819531933508312,69252.85174374278,1.2896,8.213340498655192,30672.0,274,27600.0,1
1982,9,1,32.0,-27.82,1,125.0,0.4819531933508312,17324.462935935695,1.4509999999999998,8.213340498655192,38520.0,100,36600.0,1
1982,9,1,32.0,-27.4,1,125.0,0.4819531933508312,31.0,0.906,8.213340498655192,25200.0,111,25200.0,1
1982,9,2,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,52920.0,146,52920.0,1
1982,9,2,31.83,-27.9,1,125.0,0.4819531933508312,17346.462935935695,1.8508,8.213340498655192,34128.0,249,33360.0,1
1982,9,2,31.83,-27.6,1,125.0,0.4819531933508312,17309.462935935695,0.061,8.213340498655192,33840.0,47,30000.0,1
1982,9,2,31.83,-27.22,1,125.0,0.4819531933508312,17310.462935935695,0.1,8.213340498655192,51120.0,110,49200.0,1
1982,9,3,-68.999,-39.673,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,45200.0,443,45200.0,1
1982,9,3,31.17,-28.6,1,125.0,0.4819531933508312,1.0,0.061,8.213340498655192,0.0,54,0.0,1
1982,9,3,31.33,-27.4,1,125.0,0.4819531933508312,2.0,0.127,8.213340498655192,32400.0,33,32400.0,1
1982,9,3,31.83,-28.78,1,125.0,0.4819531933508312,17310.462935935695,0.065,8.213340498655192,25920.0,100,24000.0,1
1982,9,5,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,751.0,8.454000900823367,8.213340498655192,33840.0,53,30000.0,1
1982,9,12,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,397.0,8.454000900823367,8.213340498655192,33840.0,43,30000.0,1
1982,9,13,29.15,-27.93,1,125.0,0.4819531933508312,155797.16642342127,0.31173333333333336,8.213340498655192,35184.0,718,32880.0,1
1982,9,13,59.51,24.5,1,100.0,0.4819531933508312,17325.462935935695,6.467500450411683,8.213340498655192,33840.0,110,30000.0,1
1982,9,14,29.17,-29.07,1,125.0,0.4819531933508312,17311.462935935695,0.07466666666666667,8.213340498655192,66480.0,141,65200.0,1
1982,9,14,29.17,-28.5,1,125.0,0.4819531933508312,34621.92587187139,0.0852,8.213340498655192,54576.0,260,53040.0,1
1982,9,14,29.58,-29.78,1,125.0,0.4819531933508312,34621.92587187139,0.08399999999999999,8.213340498655192,29520.0,218,27600.0,1
1982,9,14,29.58,-29.35,1,125.0,0.4819531933508312,17311.462935935695,0.0795,8.213340498655192,22320.0,114,20400.0,1
1982,9,15,29.58,-28.2,1,125.0,0.4819531933508312,51930.38880780709,0.1542,8.213340498655192,37584.0,249,35280.0,1
1982,9,15,29.58,-27.63,1,125.0,0.4819531933508312,34619.92587187139,0.07466666666666667,8.213340498655192,23760.0,150,21200.0,1
1982,9,15,29.82,-28.3,1,125.0,0.4819531933508312,86555.31467967847,0.2942727272727273,8.213340498655192,50727.27272727273,566,48981.818181818184,1
1982,9,15,29.83,-27.92,1,125.0,0.4819531933508312,3.0,0.182,8.213340498655192,18000.0,50,18000.0,1
1982,9,16,-68.999,-39.621,1,0.1,0.4819531933508312,155785.16642342127,8.454000900823367,8.213340498655192,60680.0,406,60680.0,1
1982,9,16,29.67,-28.68,1,125.0,0.4819531933508312,34624.92587187139,0.1254,8.213340498655192,52416.0,234,50880.0,1
1982,9,16,30.0,-29.47,1,125.0,0.4819531933508312,69247.85174374278,0.40809999999999996,8.213340498655192,35856.0,492,34320.0,1
1982,9,16,30.0,-28.97,1,125.0,0.4819531933508312,155800.16642342127,0.47195,8.213340498655192,47088.0,1014,45360.0,1
1982,9,17,-68.999,-39.621,1,0.10000000000000002,0.4819531933508312,103856.77761561418,8.454000900823367,8.213340498655192,31530.0,266,31530.0,1
1982,9,17,30.0,-28.5,1,125.0,0.4819531933508312,51933.38880780709,0.3761666666666667,8.213340498655192,42120.0,328,40200.0,1
1982,9,18,30.0,-28.5,1,125.0,0.4819531933508312,138486.70348748556,0.6067333333333333,8.213340498655192,29808.0,773,27760.0,1
1982,9,18,30.0,-28.32,1,125.0,0.4819531933508312,121171.24055154987,0.26227272727272727,8.213340498655192,31352.727272727272,561,28909.090909090908,1
1982,9,18,30.02,-28.02,1,125.0,0.4819531933508312,103857.77761561418,0.22385714285714284,8.213340498655192,36720.0,344,33428.57142857143,1
1982,9,19,-68.999,-39.673,1,0.1,0.4819531933508312,311570.33284684253,8.454000900823367,8.213340498655192,60520.0,883,60520.0,1
1982,9,19,29.98,-27.53,1,125.0,0.4819531933508312,86548.31467967847,0.18966666666666665,8.213340498655192,31200.0,321,28000.0,1
1982,9,19,30.17,-28.58,1,125.0,0.4819531933508312,86552.31467967847,0.264625,8.213340498655192,44100.0,428,41700.0,1
1982,9,19,30.17,-28.4,1,125.0,0.4819531933508312,17314.462935935695,0.11166666666666668,8.213340498655192,20880.0,135,19600.0,1
1982,9,19,30.17,-28.0,1,125.0,0.4819531933508312,34618.92587187139,0.1215,8.213340498655192,33840.0,103,30000.0,1
1982,9,19,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,75.0,8.454000900823367,8.213340498655192,33840.0,53,30000.0,1
1982,9,20,30.17,-28.97,1,125.0,0.4819531933508312,17309.462935935695,0.056,8.213340498655192,33840.0,64,30000.0,1
1982,9,20,30.42,-29.35,1,125.0,0.4819531933508312,17312.462935935695,0.081,8.213340498655192,64080.0,138,62800.0,1
1982,9,20,30.42,-28.78,1,125.0,0.4819531933508312,86557.31467967847,0.5472222222222222,8.213340498655192,42800.0,466,40666.666666666664,1
1982,9,21,-69.0,-39.638,1,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,40680.0,147,40680.0,1
1982,9,21,30.42,-28.2,1,125.0,0.4819531933508312,34627.92587187139,0.10742857142857143,8.213340498655192,55954.28571428572,361,54857.142857142855,1
1982,9,21,30.42,-27.63,1,125.0,0.4819531933508312,34628.92587187139,0.13149999999999998,8.213340498655192,66480.0,286,65200.0,1
1982,9,21,30.83,-28.5,1,125.0,0.4819531933508312,17311.462935935695,0.091,8.213340498655192,29520.0,88,27600.0,1
1982,9,21,30.85,-27.9,1,125.0,0.4819531933508312,34622.92587187139,0.1092,8.213340498655192,20016.0,234,18480.0,1
1982,9,22,30.83,-29.07,1,125.0,0.4819531933508312,69242.85174374278,0.327125,8.213340498655192,25920.0,397,24000.0,1
1982,9,23,-69.0,-39.6,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,54180.0,169,54180.0,0
1982,9,23,-69.0,-39.583,0,0.10000000000000002,0.4819531933508312,51928.38880780709,8.454000900823367,8.213340498655192,36480.0,151,36480.0,0
1982,9,24,60.12,19.09,1,100.0,0.4819531933508312,34874.92587187139,7.521000450411684,8.213340498655192,33840.0,193,30000.0,1
1982,9,25,61.06,19.35,1,100.0,0.4819531933508312,35066.92587187139,13.011250450411683,8.213340498655192,33840.0,220,30000.0,1
1982,9,26,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,30.0,8.454000900823367,8.213340498655192,33840.0,50,30000.0,1
1982,10,3,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,68.0,8.454000900823367,8.213340498655192,33840.0,56,30000.0,1
1982,10,4,7.18,-21.72,1,125.0,0.4819531933508312,86580.31467967847,0.6042,8.213340498655192,53100.0,1064,52140.0,1
1982,10,5,6.9,-22.48,1,125.0,0.4819531933508312,10.0,0.495,8.213340498655192,21600.0,46,21600.0,1
1982,10,5,6.92,-22.95,1,125.0,0.4819531933508312,17311.462935935695,0.053,8.213340498655192,16080.0,145,14800.0,1
1982,10,5,7.2,-22.23,1,125.0,0.4819531933508312,17309.462935935695,0.054,8.213340498655192,33840.0,56,30000.0,1
1982,10,6,6.6,-22.38,1,125.0,0.4819531933508312,86589.31467967847,1.0556923076923077,8.213340498655192,49015.38461538462,649,47538.46153846154,1
1982,10,6,6.62,-21.88,1,125.0,0.4819531933508312,3.0,0.08750000000000001,8.213340498655192,14400.0,94,14400.0,1
1982,10,6,6.88,-21.57,1,125.0,0.4819531933508312,1.0,0.058,8.213340498655192,0.0,58,0.0,1
1982,10,6,6.9,-21.98,1,125.0,0.4819531933508312,86582.31467967847,1.044235294117647,8.213340498655192,27741.176470588234,835,26611.764705882353,1
1982,10,6,10.9,-21.98,1,125.0,0.4819531933508312,8.0,0.11175,8.213340498655192,72000.0,189,72000.0,1
1982,10,6,54.1883,7.9,1,233.59464065582588,0.4819531933508312,1073186.702028013,0.19956451612903228,8.213340498655192,28800.0,3102,28800.0,1
